Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt
2021-10-19,21,0.376,0.0,0.0,,1634677200
2021-10-19,22,0.416,0.0,0.0,,1634680800
2021-10-19,23,0.378,0.0,0.0,,1634684400
2021-10-20,0,0.256,0.0,0.0,,1634688000
2021-10-20,1,0.28,0.0,0.0,,1634691600
2021-10-20,2,0.259,0.0,0.0,,1634695200
2021-10-20,3,0.255,0.0,0.0,,1634698800
2021-10-20,4,0.253,0.0,0.0,,1634702400
2021-10-20,5,0.252,0.0,0.0,,1634706000
2021-10-20,6,0.252,0.0,0.0,,1634709600
2021-10-20,7,0.627,0.0,0.0,,1634713200
2021-10-20,8,0.301,0.0,0.013,,1634716800
2021-10-20,9,0.208,0.0,0.057,,1634720400
2021-10-20,10,0.175,0.0,0.09,,1634724000
2021-10-20,11,0.154,0.0,0.111,,1634727600
2021-10-20,12,0.062,0.0,0.21,Medium,1634731200
2021-10-20,13,0.019,0.0,0.256,High,1634734800
2021-10-20,14,0.031,0.0,0.278,High,1634738400
2021-10-20,15,0.026,0.0,0.273,High,1634742000
2021-10-20,16,0.056,0.0,0.194,Low,1634745600
2021-10-20,17,0.25,0.0,0.113,,1634749200
2021-10-20,18,0.348,0.0,0.011,,1634752800
2021-10-20,19,1.07,0.0,0.0,,1634756400
2021-10-20,20,0.767,0.0,0.0,,1634760000
2021-10-20,21,0.755,0.0,0.0,,1634763600
2021-10-20,22,0.666,0.0,0.0,,1634767200
2021-10-20,23,0.371,0.0,0.0,,1634770800
2021-10-21,0,0.372,0.0,0.0,,1634774400
2021-10-21,1,0.366,0.0,0.0,,1634778000
2021-10-21,2,0.349,0.0,0.0,,1634781600
2021-10-21,3,0.307,0.0,0.0,,1634785200
2021-10-21,4,0.315,0.0,0.0,,1634788800
2021-10-21,5,0.314,0.0,0.0,,1634792400
2021-10-21,6,0.302,0.0,0.0,,1634796000
2021-10-21,7,0.422,0.0,0.0,,1634799600
2021-10-21,8,0.336,0.0,0.136,,1634803200
2021-10-21,9,0.129,0.0,0.317,Medium,1634806800
2021-10-21,10,0.003,0.0,0.395,Medium,1634810400
2021-10-21,11,0.0,0.0,0.407,High,1634814000
2021-10-21,12,0.024,0.0,0.401,High,1634817600
2021-10-21,13,0.895,0.0,0.47,High,1634821200
2021-10-21,14,0.04,0.0,0.285,High,1634824800
2021-10-21,15,0.187,0.0,0.254,Medium,1634828400
2021-10-21,16,0.166,0.0,0.15,Low,1634832000
2021-10-21,17,0.198,0.0,0.15,,1634835600
2021-10-21,18,0.358,0.0,0.006,,1634839200
2021-10-21,19,0.873,0.0,0.0,,1634842800
2021-10-21,20,0.818,0.0,0.0,,1634846400
2021-10-21,21,0.506,0.0,0.0,,1634850000
2021-10-21,22,0.479,0.0,0.0,,1634853600
2021-10-21,23,0.366,0.0,0.0,,1634857200
2021-10-22,0,0.376,0.0,0.0,,1634860800
2021-10-22,1,0.376,0.0,0.0,,1634864400
2021-10-22,2,0.372,0.0,0.0,,1634868000
2021-10-22,3,0.353,0.0,0.0,,1634871600
2021-10-22,4,0.353,0.0,0.0,,1634875200
2021-10-22,5,0.265,0.0,0.0,,1634878800
2021-10-22,6,0.259,0.0,0.0,,1634882400
2021-10-22,7,0.337,0.0,0.0,,1634886000
2021-10-22,8,0.272,0.0,0.114,Low,1634889600
2021-10-22,9,0.027,0.0,0.271,High,1634893200
2021-10-22,10,0.0,0.0,0.326,High,1634896800
2021-10-22,11,0.0,0.0,0.324,Very High,1634900400
2021-10-22,12,0.0,0.0,0.409,Very High,1634904000
2021-10-22,13,0.008,0.0,0.406,Very High,1634907600
2021-10-22,14,0.017,0.0,0.468,High,1634911200
2021-10-22,15,0.0,0.0,0.288,High,1634914800
2021-10-22,16,0.0,0.0,0.257,Medium,1634918400
2021-10-22,17,0.107,0.0,0.148,Low,1634922000
2021-10-22,18,0.293,0.0,0.004,,1634925600
2021-10-22,19,0.342,0.0,0.0,,1634929200
2021-10-22,20,0.349,0.0,0.0,,1634932800
2021-10-22,21,0.34,0.0,0.0,,1634936400
2021-10-22,22,0.503,0.0,0.0,,1634940000
2021-10-22,23,0.636,0.0,0.0,,1634943600
2021-10-23,0,0.395,0.0,0.0,,1634947200
2021-10-23,1,0.382,0.0,0.0,,1634950800
2021-10-23,2,0.417,0.0,0.0,,1634954400
2021-10-23,3,0.445,0.0,0.0,,1634958000
2021-10-23,4,0.39,0.0,0.0,,1634961600
2021-10-23,5,0.38,0.0,0.0,,1634965200
2021-10-23,6,0.246,0.0,0.0,,1634968800
2021-10-23,7,0.249,0.0,0.0,,1634972400
2021-10-23,8,0.166,0.0,0.099,Low,1634976000
2021-10-23,9,0.0,0.0,0.258,Medium,1634979600
2021-10-23,10,0.447,0.0,0.467,Medium,1634983200
2021-10-23,11,0.139,0.0,0.494,Medium,1634986800
2021-10-23,12,0.328,0.0,0.654,High,1634990400
2021-10-23,13,0.0,0.0,0.373,High,1634994000
2021-10-23,14,0.303,0.0,0.462,Medium,1634997600
2021-10-23,15,0.146,0.0,0.396,Medium,1635001200
2021-10-23,16,0.179,0.0,0.231,Low,1635004800
2021-10-23,17,0.351,0.0,0.117,,1635008400
2021-10-23,18,0.387,0.0,0.015,,1635012000
2021-10-23,19,0.402,0.0,0.0,,1635015600
2021-10-23,20,0.999,0.0,0.0,,1635019200
2021-10-23,21,0.597,0.0,0.0,,1635022800
2021-10-23,22,0.429,0.0,0.0,,1635026400
2021-10-23,23,0.563,0.0,0.0,,1635030000
2021-10-24,0,0.506,0.0,0.0,,1635033600
2021-10-24,1,0.478,0.0,0.0,,1635037200
2021-10-24,2,0.453,0.0,0.0,,1635040800
2021-10-24,3,0.295,0.0,0.0,,1635044400
2021-10-24,4,0.353,0.0,0.0,,1635048000
2021-10-24,5,0.302,0.0,0.0,,1635051600
2021-10-24,6,0.3,0.0,0.0,,1635055200
2021-10-24,7,0.307,0.0,0.0,,1635058800
2021-10-24,8,0.167,0.0,0.121,Low,1635062400
2021-10-24,9,0.088,0.0,0.359,Medium,1635066000
2021-10-24,10,0.0,0.0,0.334,High,1635069600
2021-10-24,11,0.0,0.0,0.321,Very High,1635073200
2021-10-24,12,0.0,0.0,0.546,High,1635076800
2021-10-24,13,0.192,0.0,0.626,High,1635080400
2021-10-24,14,0.546,0.0,0.482,Medium,1635084000
2021-10-24,15,0.01,0.0,0.367,Medium,1635087600
2021-10-24,16,0.321,0.0,0.154,,1635091200
2021-10-24,17,0.534,0.0,0.065,,1635094800
2021-10-24,18,0.431,0.0,0.0,,1635098400
2021-10-24,19,0.961,0.0,0.0,,1635102000
2021-10-24,20,0.964,0.0,0.0,,1635105600
2021-10-24,21,0.668,0.0,0.0,,1635109200
2021-10-24,22,1.028,0.0,0.0,,1635112800
2021-10-24,23,1.051,0.0,0.0,,1635116400
2021-10-25,0,0.468,0.0,0.0,,1635120000
2021-10-25,1,0.391,0.0,0.0,,1635123600
2021-10-25,2,0.32,0.0,0.0,,1635127200
2021-10-25,3,0.385,0.0,0.0,,1635130800
2021-10-25,4,0.269,0.0,0.0,,1635134400
2021-10-25,5,0.254,0.0,0.0,,1635138000
2021-10-25,6,0.264,0.0,0.0,,1635141600
2021-10-25,7,0.488,0.0,0.0,,1635145200
2021-10-25,8,0.389,0.0,0.106,Low,1635148800
2021-10-25,9,0.079,0.0,0.195,Low,1635152400
2021-10-25,10,0.0,0.0,0.256,Medium,1635156000
2021-10-25,11,0.002,0.0,0.253,Medium,1635159600
2021-10-25,12,0.0,0.0,0.257,High,1635163200
2021-10-25,13,0.0,0.0,0.262,Very High,1635166800
2021-10-25,14,0.0,0.0,0.258,Very High,1635170400
2021-10-25,15,0.008,0.0,0.246,High,1635174000
2021-10-25,16,0.061,0.0,0.259,Medium,1635177600
2021-10-25,17,0.249,0.0,0.129,Low,1635181200
2021-10-25,18,1.564,0.0,0.004,,1635184800
2021-10-25,19,1.952,0.0,0.0,,1635188400
2021-10-25,20,0.66,0.0,0.0,,1635192000
2021-10-25,21,0.524,0.0,0.0,,1635195600
2021-10-25,22,0.634,0.0,0.0,,1635199200
2021-10-25,23,0.613,0.0,0.0,,1635202800
2021-10-26,0,0.254,0.0,0.0,,1635206400
2021-10-26,1,0.267,0.0,0.0,,1635210000
2021-10-26,2,0.312,0.0,0.0,,1635213600
2021-10-26,3,0.248,0.0,0.0,,1635217200
2021-10-26,4,0.257,0.0,0.0,,1635220800
2021-10-26,5,0.255,0.0,0.0,,1635224400
2021-10-26,6,0.255,0.0,0.0,,1635228000
2021-10-26,7,0.363,0.0,0.0,,1635231600
2021-10-26,8,0.226,0.0,0.097,Low,1635235200
2021-10-26,9,0.0,0.0,0.255,Medium,1635238800
2021-10-26,10,0.0,0.0,0.253,High,1635242400
2021-10-26,11,0.0,0.0,0.248,Very High,1635246000
2021-10-26,12,0.027,0.0,0.337,Very High,1635249600
2021-10-26,13,0.0,0.0,0.271,Very High,1635253200
2021-10-26,14,0.0,0.0,0.335,High,1635256800
2021-10-26,15,0.021,0.0,0.315,High,1635260400
2021-10-26,16,0.0,0.0,0.258,Medium,1635264000
2021-10-26,17,0.144,0.0,0.117,Low,1635267600
2021-10-26,18,0.202,0.0,0.001,,1635271200
2021-10-26,19,0.251,0.0,0.0,,1635274800
2021-10-26,20,0.249,0.0,0.0,,1635278400
2021-10-26,21,0.379,0.0,0.0,,1635282000
2021-10-26,22,0.444,0.0,0.0,,1635285600
2021-10-26,23,0.527,0.0,0.0,,1635289200
2021-10-27,0,0.431,0.0,0.0,,1635292800
2021-10-27,1,0.304,0.0,0.0,,1635296400
2021-10-27,2,0.268,0.0,0.0,,1635300000
2021-10-27,3,0.262,0.0,0.0,,1635303600
2021-10-27,4,0.247,0.0,0.0,,1635307200
2021-10-27,5,0.246,0.0,0.0,,1635310800
2021-10-27,6,0.243,0.0,0.0,,1635314400
2021-10-27,7,0.36,0.0,0.0,,1635318000
2021-10-27,8,0.391,0.0,0.09,Low,1635321600
2021-10-27,9,0.0,0.0,0.272,Medium,1635325200
2021-10-27,10,0.0,0.0,0.275,High,1635328800
2021-10-27,11,0.0,0.0,0.28,Very High,1635332400
2021-10-27,12,0.015,0.0,0.311,Very High,1635336000
2021-10-27,13,0.0,0.0,0.28,Very High,1635339600
2021-10-27,14,0.0,0.0,0.324,High,1635343200
2021-10-27,15,0.006,0.0,0.385,High,1635346800
2021-10-27,16,0.117,0.0,0.312,Medium,1635350400
2021-10-27,17,0.312,0.0,0.115,,1635354000
2021-10-27,18,0.345,0.0,0.004,,1635357600
2021-10-27,19,0.334,0.0,0.0,,1635361200
2021-10-27,20,0.399,0.0,0.0,,1635364800
2021-10-27,21,0.677,0.0,0.0,,1635368400
2021-10-27,22,0.528,0.0,0.0,,1635372000
2021-10-27,23,0.438,0.0,0.0,,1635375600
2021-10-28,0,0.252,0.0,0.0,,1635379200
2021-10-28,1,0.251,0.0,0.0,,1635382800
2021-10-28,2,0.251,0.0,0.0,,1635386400
2021-10-28,3,0.242,0.0,0.0,,1635390000
2021-10-28,4,0.242,0.0,0.0,,1635393600
2021-10-28,5,0.242,0.0,0.0,,1635397200
2021-10-28,6,0.328,0.0,0.0,,1635400800
2021-10-28,7,0.459,0.0,0.0,,1635404400
2021-10-28,8,0.271,0.0,0.097,Low,1635408000
2021-10-28,9,0.032,0.0,0.222,Medium,1635411600
2021-10-28,10,0.0,0.0,0.257,Medium,1635415200
2021-10-28,11,0.0,0.0,0.252,High,1635418800
2021-10-28,12,0.0,0.0,0.258,Very High,1635422400
2021-10-28,13,0.0,0.0,0.252,High,1635426000
2021-10-28,14,0.001,0.0,0.252,Medium,1635429600
2021-10-28,15,0.259,0.0,0.204,Low,1635433200
2021-10-28,16,0.205,0.0,0.117,,1635436800
2021-10-28,17,0.248,0.0,0.016,,1635440400
2021-10-28,18,0.571,0.0,0.0,,1635444000
2021-10-28,19,0.834,0.0,0.0,,1635447600
2021-10-28,20,0.803,0.0,0.0,,1635451200
2021-10-28,21,0.95,0.0,0.0,,1635454800
2021-10-28,22,0.616,0.0,0.0,,1635458400
2021-10-28,23,0.572,0.0,0.0,,1635462000
2021-10-29,0,0.603,0.0,0.0,,1635465600
2021-10-29,1,0.284,0.0,0.0,,1635469200
2021-10-29,2,0.251,0.0,0.0,,1635472800
2021-10-29,3,0.253,0.0,0.0,,1635476400
2021-10-29,4,0.249,0.0,0.0,,1635480000
2021-10-29,5,0.241,0.0,0.0,,1635483600
2021-10-29,6,0.242,0.0,0.0,,1635487200
2021-10-29,7,0.302,0.0,0.0,,1635490800
2021-10-29,8,0.554,0.0,0.011,,1635494400
2021-10-29,9,0.143,0.0,0.111,,1635498000
2021-10-29,10,0.19,0.0,0.14,Low,1635501600
2021-10-29,11,0.203,0.0,0.179,Low,1635505200
2021-10-29,12,0.112,0.0,0.2,Low,1635508800
2021-10-29,13,0.041,0.0,0.212,Low,1635512400
2021-10-29,14,0.118,0.0,0.132,,1635516000
2021-10-29,15,0.191,0.0,0.067,,1635519600
2021-10-29,16,0.232,0.0,0.027,,1635523200
2021-10-29,17,0.239,0.0,0.013,,1635526800
2021-10-29,18,0.546,0.0,0.0,,1635530400
2021-10-29,19,0.642,0.0,0.0,,1635534000
2021-10-29,20,0.387,0.0,0.0,,1635537600
2021-10-29,21,0.399,0.0,0.0,,1635541200
2021-10-29,22,0.476,0.0,0.0,,1635544800
2021-10-29,23,1.342,0.0,0.0,,1635548400
2021-10-30,0,0.528,0.0,0.0,,1635552000
2021-10-30,1,0.404,0.0,0.0,,1635555600
2021-10-30,2,0.308,0.0,0.0,,1635559200
2021-10-30,3,0.308,0.0,0.0,,1635562800
2021-10-30,4,0.395,0.0,0.0,,1635566400
2021-10-30,5,0.309,0.0,0.0,,1635570000
2021-10-30,6,0.307,0.0,0.0,,1635573600
2021-10-30,7,0.31,0.0,0.0,,1635577200
2021-10-30,8,0.276,0.0,0.014,,1635580800
2021-10-30,9,0.179,0.0,0.153,Low,1635584400
2021-10-30,10,0.246,0.0,0.312,Medium,1635588000
2021-10-30,11,0.847,0.0,0.432,Low,1635591600
2021-10-30,12,1.089,0.0,0.305,Low,1635595200
2021-10-30,13,1.024,0.0,0.372,Low,1635598800
2021-10-30,14,1.221,0.0,0.339,Low,1635602400
2021-10-30,15,0.777,0.0,0.147,,1635606000
2021-10-30,16,0.687,0.0,0.108,,1635609600
2021-10-30,17,0.818,0.0,0.071,,1635613200
2021-10-30,18,0.842,0.0,0.01,,1635616800
2021-10-30,19,0.848,0.0,0.0,,1635620400
2021-10-30,20,0.619,0.0,0.0,,1635624000
2021-10-30,21,0.604,0.0,0.0,,1635627600
2021-10-30,22,0.711,0.0,0.0,,1635631200
2021-10-30,23,0.694,0.0,0.0,,1635634800
2021-10-31,0,0.721,0.0,0.0,,1635638400
2021-10-31,1,1.18,0.0,0.0,,1635642000
2021-10-31,2,0.493,0.0,0.0,,1635645600
2021-10-31,3,0.493,0.0,0.0,,1635649200
2021-10-31,4,0.457,0.0,0.0,,1635652800
2021-10-31,5,0.457,0.0,0.0,,1635656400
2021-10-31,6,0.458,0.0,0.0,,1635660000
2021-10-31,7,0.45,0.0,0.002,,1635663600
2021-10-31,8,0.657,0.0,0.006,,1635667200
2021-10-31,9,0.666,0.0,0.036,,1635670800
2021-10-31,10,0.646,0.0,0.096,,1635674400
2021-10-31,11,0.791,0.0,0.175,,1635678000
2021-10-31,12,1.888,0.0,0.222,,1635681600
2021-10-31,13,0.823,0.0,0.159,,1635685200
2021-10-31,14,1.59,0.0,0.074,,1635688800
2021-10-31,15,1.094,0.0,0.047,,1635692400
2021-10-31,16,0.447,0.0,0.011,,1635696000
2021-10-31,17,0.51,0.0,0.0,,1635699600
2021-10-31,18,0.536,0.0,0.0,,1635703200
2021-10-31,19,0.614,0.0,0.0,,1635706800
2021-10-31,20,0.701,0.0,0.0,,1635710400
2021-10-31,21,1.414,0.0,0.0,,1635714000
2021-10-31,22,0.8,0.0,0.0,,1635717600
2021-10-31,23,0.71,0.0,0.0,,1635721200
2021-11-01,0,0.891,0.0,0.0,,1635724800
2021-11-01,1,0.64,0.0,0.0,,1635728400
2021-11-01,2,0.558,0.0,0.0,,1635732000
2021-11-01,3,0.547,0.0,0.0,,1635735600
2021-11-01,4,0.55,0.0,0.0,,1635739200
2021-11-01,5,0.575,0.0,0.0,,1635742800
2021-11-01,6,0.642,0.0,0.0,,1635746400
2021-11-01,7,0.545,0.0,0.088,,1635750000
2021-11-01,8,0.296,0.0,0.271,Low,1635753600
2021-11-01,9,0.314,0.0,0.196,,1635757200
2021-11-01,10,0.109,0.0,0.439,Medium,1635760800
2021-11-01,11,0.026,0.0,0.524,High,1635764400
2021-11-01,12,0.325,0.0,0.327,Medium,1635768000
2021-11-01,13,0.078,0.0,0.441,High,1635771600
2021-11-01,14,0.307,0.0,0.235,Low,1635775200
2021-11-01,15,0.452,0.0,0.134,,1635778800
2021-11-01,16,0.509,0.0,0.049,,1635782400
2021-11-01,17,0.545,0.0,0.0,,1635786000
2021-11-01,18,0.454,0.0,0.0,,1635789600
2021-11-01,19,0.443,0.0,0.0,,1635793200
2021-11-01,20,0.92,0.0,0.0,,1635796800
2021-11-01,21,0.539,0.0,0.0,,1635800400
2021-11-01,22,0.418,0.0,0.0,,1635804000
2021-11-01,23,0.486,0.0,0.0,,1635807600
2021-11-02,0,0.514,0.0,0.0,,1635811200
2021-11-02,1,0.544,0.0,0.0,,1635814800
2021-11-02,2,0.268,0.0,0.0,,1635818400
2021-11-02,3,0.254,0.0,0.0,,1635822000
2021-11-02,4,0.253,0.0,0.0,,1635825600
2021-11-02,5,0.254,0.0,0.0,,1635829200
2021-11-02,6,0.253,0.0,0.0,,1635832800
2021-11-02,7,0.276,0.0,0.01,,1635836400
2021-11-02,8,0.412,0.0,0.088,,1635840000
2021-11-02,9,0.312,0.0,0.214,Low,1635843600
2021-11-02,10,0.53,0.0,0.146,,1635847200
2021-11-02,11,0.121,0.0,0.256,Medium,1635850800
2021-11-02,12,0.194,0.0,0.289,Medium,1635854400
2021-11-02,13,0.177,0.0,0.242,Low,1635858000
2021-11-02,14,0.136,0.0,0.176,Low,1635861600
2021-11-02,15,0.299,0.0,0.164,Low,1635865200
2021-11-02,16,0.508,0.0,0.068,,1635868800
2021-11-02,17,0.457,0.0,0.001,,1635872400
2021-11-02,18,0.966,0.0,0.0,,1635876000
2021-11-02,19,1.137,0.0,0.0,,1635879600
2021-11-02,20,0.77,0.0,0.0,,1635883200
2021-11-02,21,0.453,0.0,0.0,,1635886800
2021-11-02,22,0.395,0.0,0.0,,1635890400
2021-11-02,23,0.393,0.0,0.0,,1635894000
2021-11-03,0,0.248,0.0,0.0,,1635897600
2021-11-03,1,0.247,0.0,0.0,,1635901200
2021-11-03,2,0.249,0.0,0.0,,1635904800
2021-11-03,3,0.26,0.0,0.0,,1635908400
2021-11-03,4,0.258,0.0,0.0,,1635912000
2021-11-03,5,0.258,0.0,0.0,,1635915600
2021-11-03,6,0.341,0.0,0.0,,1635919200
2021-11-03,7,0.62,0.0,0.013,,1635922800
2021-11-03,8,0.608,0.0,0.123,,1635926400
2021-11-03,9,0.014,0.0,0.241,Medium,1635930000
2021-11-03,10,0.0,0.0,0.264,High,1635933600
2021-11-03,11,0.0,0.0,0.27,Very High,1635937200
2021-11-03,12,0.033,0.0,0.33,Very High,1635940800
2021-11-03,13,0.009,0.0,0.399,Very High,1635944400
2021-11-03,14,0.103,0.0,0.294,Medium,1635948000
2021-11-03,15,0.075,0.0,0.173,Medium,1635951600
2021-11-03,16,0.209,0.0,0.037,,1635955200
2021-11-03,17,0.255,0.0,0.0,,1635958800
2021-11-03,18,0.403,0.0,0.0,,1635962400
2021-11-03,19,0.506,0.0,0.0,,1635966000
2021-11-03,20,0.324,0.0,0.0,,1635969600
2021-11-03,21,0.459,0.0,0.0,,1635973200
2021-11-03,22,0.51,0.0,0.0,,1635976800
2021-11-03,23,0.366,0.0,0.0,,1635980400
2021-11-04,0,0.27,0.0,0.0,,1635984000
2021-11-04,1,0.255,0.0,0.0,,1635987600
2021-11-04,2,0.255,0.0,0.0,,1635991200
2021-11-04,3,0.252,0.0,0.0,,1635994800
2021-11-04,4,0.239,0.0,0.0,,1635998400
2021-11-04,5,0.319,0.0,0.0,,1636002000
2021-11-04,6,0.307,0.0,0.0,,1636005600
2021-11-04,7,0.814,0.0,0.064,,1636009200
2021-11-04,8,0.024,0.0,0.291,Medium,1636012800
2021-11-04,9,0.0,0.0,0.278,High,1636016400
2021-11-04,10,0.0,0.0,0.279,Very High,1636020000
2021-11-04,11,0.0,0.0,0.286,Very High,1636023600
2021-11-04,12,0.001,0.0,0.281,Very High,1636027200
2021-11-04,13,0.001,0.0,0.276,High,1636030800
2021-11-04,14,0.01,0.0,0.26,High,1636034400
2021-11-04,15,0.267,0.0,0.225,Medium,1636038000
2021-11-04,16,0.556,0.0,0.115,,1636041600
2021-11-04,17,0.628,0.0,0.005,,1636045200
2021-11-04,18,0.509,0.0,0.0,,1636048800
2021-11-04,19,1.11,0.0,0.0,,1636052400
2021-11-04,20,0.831,0.0,0.0,,1636056000
2021-11-04,21,0.537,0.0,0.0,,1636059600
2021-11-04,22,0.591,0.0,0.0,,1636063200
2021-11-04,23,0.334,0.0,0.0,,1636066800
2021-11-05,0,0.313,0.0,0.0,,1636070400
2021-11-05,1,0.26,0.0,0.0,,1636074000
2021-11-05,2,0.247,0.0,0.0,,1636077600
2021-11-05,3,0.247,0.0,0.0,,1636081200
2021-11-05,4,0.26,0.0,0.0,,1636084800
2021-11-05,5,0.257,0.0,0.0,,1636088400
2021-11-05,6,0.256,0.0,0.0,,1636092000
2021-11-05,7,0.635,0.0,0.061,,1636095600
2021-11-05,8,0.18,0.0,0.329,Medium,1636099200
2021-11-05,9,0.317,0.0,0.452,High,1636102800
2021-11-05,10,0.121,0.0,0.405,High,1636106400
2021-11-05,11,0.137,0.0,0.533,High,1636110000
2021-11-05,12,0.014,0.0,0.305,Very High,1636113600
2021-11-05,13,0.0,0.0,0.274,Very High,1636117200
2021-11-05,14,0.002,0.0,0.263,High,1636120800
2021-11-05,15,0.0,0.0,0.255,Medium,1636124400
2021-11-05,16,0.179,0.0,0.079,Low,1636128000
2021-11-05,17,0.252,0.0,0.0,,1636131600
2021-11-05,18,0.31,0.0,0.0,,1636135200
2021-11-05,19,0.328,0.0,0.0,,1636138800
2021-11-05,20,0.883,0.0,0.0,,1636142400
2021-11-05,21,1.36,0.0,0.0,,1636146000
2021-11-05,22,0.0,0.342,0.0,,1636149600
2021-11-05,23,0.0,0.318,0.0,,1636153200
2021-11-06,0,0.0,0.263,0.0,,1636156800
2021-11-06,1,0.0,0.241,0.0,,1636160400
2021-11-06,2,0.0,0.239,0.0,,1636164000
2021-11-06,3,0.0,0.252,0.0,,1636167600
2021-11-06,4,0.0,0.365,0.0,,1636171200
2021-11-06,5,0.0,0.256,0.0,,1636174800
2021-11-06,6,0.0,0.254,0.0,,1636178400
2021-11-06,7,0.0,0.186,0.058,Low,1636182000
2021-11-06,8,0.001,0.0,0.25,Medium,1636185600
2021-11-06,9,0.0,0.0,0.255,High,1636189200
2021-11-06,10,0.0,0.0,0.293,Very High,1636192800
2021-11-06,11,0.011,0.0,0.297,Very High,1636196400
2021-11-06,12,0.44,0.0,0.738,High,1636200000
2021-11-06,13,0.209,0.0,0.445,High,1636203600
2021-11-06,14,0.001,0.0,0.359,High,1636207200
2021-11-06,15,0.61,0.0,0.371,Medium,1636210800
2021-11-06,16,1.33,0.0,0.072,,1636214400
2021-11-06,17,0.399,0.0,0.001,,1636218000
2021-11-06,18,0.485,0.0,0.0,,1636221600
2021-11-06,19,0.589,0.0,0.0,,1636225200
2021-11-06,20,0.733,0.0,0.0,,1636228800
2021-11-06,21,0.338,0.0,0.0,,1636232400
2021-11-06,22,0.0,0.346,0.0,,1636236000
2021-11-06,23,0.0,0.458,0.0,,1636239600
2021-11-07,0,0.0,0.321,0.0,,1636243200
2021-11-07,1,0.0,0.317,0.0,,1636246800
2021-11-07,2,0.0,0.33,0.0,,1636250400
2021-11-07,3,0.0,0.302,0.0,,1636254000
2021-11-07,4,0.0,0.276,0.0,,1636257600
2021-11-07,5,0.0,0.264,0.0,,1636261200
2021-11-07,6,0.0,0.251,0.0,,1636264800
2021-11-07,7,0.0,0.21,0.046,Low,1636268400
2021-11-07,8,0.001,0.0,0.308,Medium,1636272000
2021-11-07,9,0.0,0.0,0.254,High,1636275600
2021-11-07,10,0.017,0.0,0.31,High,1636279200
2021-11-07,11,0.07,0.0,0.265,Medium,1636282800
2021-11-07,12,1.305,0.0,0.954,Medium,1636286400
2021-11-07,13,0.763,0.0,0.685,Medium,1636290000
2021-11-07,14,0.012,0.0,0.368,High,1636293600
2021-11-07,15,0.016,0.0,0.301,Medium,1636297200
2021-11-07,16,0.341,0.0,0.061,,1636300800
2021-11-07,17,0.801,0.0,0.0,,1636304400
2021-11-07,18,0.804,0.0,0.0,,1636308000
2021-11-07,19,1.649,0.0,0.0,,1636311600
2021-11-07,20,0.859,0.0,0.0,,1636315200
2021-11-07,21,0.472,0.0,0.0,,1636318800
2021-11-07,22,0.0,0.435,0.0,,1636322400
2021-11-07,23,0.0,0.388,0.0,,1636326000
2021-11-08,0,0.0,0.382,0.0,,1636329600
2021-11-08,1,0.0,0.396,0.0,,1636333200
2021-11-08,2,0.0,0.383,0.0,,1636336800
2021-11-08,3,0.0,0.387,0.0,,1636340400
2021-11-08,4,0.0,0.285,0.0,,1636344000
2021-11-08,5,0.0,0.272,0.0,,1636347600
2021-11-08,6,0.0,0.255,0.0,,1636351200
2021-11-08,7,0.0,0.977,0.014,,1636354800
2021-11-08,8,0.647,0.0,0.101,,1636358400
2021-11-08,9,0.065,0.0,0.297,Medium,1636362000
2021-11-08,10,0.0,0.0,0.287,Medium,1636365600
2021-11-08,11,0.0,0.0,0.281,Very High,1636369200
2021-11-08,12,0.0,0.0,0.274,Very High,1636372800
2021-11-08,13,0.0,0.0,0.259,High,1636376400
2021-11-08,14,0.0,0.0,0.258,High,1636380000
2021-11-08,15,0.0,0.0,0.266,Medium,1636383600
2021-11-08,16,0.211,0.0,0.058,,1636387200
2021-11-08,17,0.296,0.0,0.0,,1636390800
2021-11-08,18,0.413,0.0,0.0,,1636394400
2021-11-08,19,0.689,0.0,0.0,,1636398000
2021-11-08,20,0.864,0.0,0.0,,1636401600
2021-11-08,21,0.656,0.0,0.0,,1636405200
2021-11-08,22,0.0,0.512,0.0,,1636408800
2021-11-08,23,0.0,0.448,0.0,,1636412400
2021-11-09,0,0.0,1.19,0.0,,1636416000
2021-11-09,1,0.0,0.292,0.0,,1636419600
2021-11-09,2,0.0,0.264,0.0,,1636423200
2021-11-09,3,0.0,0.305,0.0,,1636426800
2021-11-09,4,0.0,0.259,0.0,,1636430400
2021-11-09,5,0.0,0.261,0.0,,1636434000
2021-11-09,6,0.0,0.297,0.0,,1636437600
2021-11-09,7,0.0,1.134,0.039,,1636441200
2021-11-09,8,0.427,0.0,0.399,Low,1636444800
2021-11-09,9,0.008,0.0,0.363,High,1636448400
2021-11-09,10,0.0,0.0,0.256,High,1636452000
2021-11-09,11,0.082,0.0,0.578,High,1636455600
2021-11-09,12,0.0,0.0,0.281,Very High,1636459200
2021-11-09,13,0.0,0.0,0.261,High,1636462800
2021-11-09,14,0.0,0.0,0.256,High,1636466400
2021-11-09,15,0.007,0.0,0.246,Medium,1636470000
2021-11-09,16,0.233,0.0,0.055,,1636473600
2021-11-09,17,0.239,0.0,0.0,,1636477200
2021-11-09,18,0.407,0.0,0.0,,1636480800
2021-11-09,19,0.843,0.0,0.0,,1636484400
2021-11-09,20,0.743,0.0,0.0,,1636488000
