dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description
1631192400,2021-09-09 13:00:00 +0000 UTC,local,22.51,22.91,20.9,25.66,1017,None,None,80,4.72,None,97,overcast clouds
1631196000,2021-09-09 14:00:00 +0000 UTC,local,20.81,21.27,20.34,21.78,1017,None,None,89,4.99,1.26,100,moderate rain
1631199600,2021-09-09 15:00:00 +0000 UTC,local,20.23,20.61,20.15,21.22,1017,None,None,88,4.97,0.98,100,light rain
1631203200,2021-09-09 16:00:00 +0000 UTC,local,20.12,20.54,19.72,20.67,1017,None,None,90,4.26,0.72,100,light rain
1631206800,2021-09-09 17:00:00 +0000 UTC,local,19.6,19.99,19.23,19.72,1017,None,None,91,4.08,0.46,100,light rain
1631210400,2021-09-09 18:00:00 +0000 UTC,local,18.68,19.03,18.34,20.1,1017,None,None,93,3.21,0.91,95,light rain
1631214000,2021-09-09 19:00:00 +0000 UTC,local,18.65,19.0,18.12,19.72,1017,None,None,93,2.24,0.61,78,light rain
1631217600,2021-09-09 20:00:00 +0000 UTC,local,18.66,19.01,18.12,19.72,1018,None,None,93,1.65,0.13,56,light rain
1631221200,2021-09-09 21:00:00 +0000 UTC,local,18.09,18.38,17.93,19.54,1018,None,None,93,1.1,None,53,broken clouds
1631224800,2021-09-09 22:00:00 +0000 UTC,local,17.51,17.74,17.37,18.99,1018,None,None,93,1.51,None,81,broken clouds
1631228400,2021-09-09 23:00:00 +0000 UTC,local,18.02,18.31,17.23,18.72,1018,None,None,93,1.45,None,53,broken clouds
1631232000,2021-09-10 00:00:00 +0000 UTC,local,18.02,18.31,17.57,18.72,1018,None,None,93,0.92,None,72,broken clouds
1631235600,2021-09-10 01:00:00 +0000 UTC,local,17.9,18.17,17.23,17.93,1018,None,None,93,1.1,None,59,broken clouds
1631239200,2021-09-10 02:00:00 +0000 UTC,local,17.43,17.66,17.37,17.88,1018,None,None,93,0.86,None,96,overcast clouds
1631242800,2021-09-10 03:00:00 +0000 UTC,local,17.34,17.56,16.45,17.88,1018,None,None,93,1.33,None,71,broken clouds
1631246400,2021-09-10 04:00:00 +0000 UTC,local,17.22,17.43,15.72,17.37,1018,None,None,93,1.03,None,90,overcast clouds
1631250000,2021-09-10 05:00:00 +0000 UTC,local,16.89,17.06,16.45,17.72,1018,None,None,93,1.29,None,99,overcast clouds
1631253600,2021-09-10 06:00:00 +0000 UTC,local,16.41,16.53,16.26,17.72,1018,None,None,93,1.45,None,98,overcast clouds
1631257200,2021-09-10 07:00:00 +0000 UTC,local,16.81,16.97,16.45,16.82,1018,None,None,93,1.57,None,100,overcast clouds
1631260800,2021-09-10 08:00:00 +0000 UTC,local,17.98,18.26,17.01,18.72,1019,None,None,93,1.64,None,82,broken clouds
1631264400,2021-09-10 09:00:00 +0000 UTC,local,19.56,19.9,18.34,19.72,1020,None,None,89,1.62,None,65,broken clouds
1631268000,2021-09-10 10:00:00 +0000 UTC,local,20.03,20.33,18.72,20.66,1020,None,None,86,1.76,None,100,overcast clouds
1631271600,2021-09-10 11:00:00 +0000 UTC,local,21.93,22.08,18.72,22.57,1020,None,None,73,1.84,None,100,overcast clouds
1631275200,2021-09-10 12:00:00 +0000 UTC,local,22.57,22.63,19.72,23.12,1020,None,None,67,1.96,0.15,94,light rain
1631278800,2021-09-10 13:00:00 +0000 UTC,local,21.61,21.71,20.72,23.43,1019,None,None,72,2.13,None,82,broken clouds
1631282400,2021-09-10 14:00:00 +0000 UTC,local,22.94,23.09,21.72,24.79,1019,None,None,69,2.31,None,74,broken clouds
1631286000,2021-09-10 15:00:00 +0000 UTC,local,23.39,23.53,21.72,24.54,1019,None,None,67,2.34,None,69,broken clouds
1631289600,2021-09-10 16:00:00 +0000 UTC,local,23.8,23.96,21.68,24.04,1019,None,None,66,2.54,None,65,broken clouds
1631293200,2021-09-10 17:00:00 +0000 UTC,local,23.19,23.34,20.72,23.48,1019,None,None,68,2.6,None,83,broken clouds
1631296800,2021-09-10 18:00:00 +0000 UTC,local,22.24,22.43,20.72,22.88,1019,None,None,73,2.22,None,86,overcast clouds
1631300400,2021-09-10 19:00:00 +0000 UTC,local,20.16,20.35,19.45,21.21,1019,None,None,81,1.37,None,38,scattered clouds
1631304000,2021-09-10 20:00:00 +0000 UTC,local,19.45,19.64,17.72,20.1,1020,None,None,84,1.43,None,25,scattered clouds
1631307600,2021-09-10 21:00:00 +0000 UTC,local,18.39,18.56,16.72,19.54,1020,None,None,87,0.38,None,21,few clouds
1631311200,2021-09-10 22:00:00 +0000 UTC,local,17.86,18.03,16.72,18.44,1020,None,None,89,0.3,None,45,scattered clouds
1631314800,2021-09-10 23:00:00 +0000 UTC,local,17.73,17.91,15.72,17.93,1020,None,None,90,0.79,None,30,scattered clouds
1631318400,2021-09-11 00:00:00 +0000 UTC,local,16.75,16.86,15.72,17.32,1020,None,None,91,1.27,None,71,broken clouds
1631322000,2021-09-11 01:00:00 +0000 UTC,local,17.18,17.3,15.34,17.37,1019,None,None,90,1.77,None,97,overcast clouds
1631325600,2021-09-11 02:00:00 +0000 UTC,local,16.2,16.25,14.79,16.26,1019,None,None,91,1.95,None,100,overcast clouds
1631329200,2021-09-11 03:00:00 +0000 UTC,local,16.2,16.28,14.23,16.26,1018,None,None,92,2.13,None,100,overcast clouds
1631332800,2021-09-11 04:00:00 +0000 UTC,local,16.65,16.69,13.68,16.82,1018,None,None,89,2.46,None,100,overcast clouds
1631336400,2021-09-11 05:00:00 +0000 UTC,local,16.56,16.52,13.68,16.82,1018,None,None,86,2.52,None,100,overcast clouds
1631340000,2021-09-11 06:00:00 +0000 UTC,local,16.62,16.53,13.68,16.82,1018,None,None,84,1.98,None,99,overcast clouds
1631343600,2021-09-11 07:00:00 +0000 UTC,local,17.24,17.16,15.01,17.37,1018,None,None,82,2.05,None,88,overcast clouds
1631347200,2021-09-11 08:00:00 +0000 UTC,local,18.96,18.95,16.22,19.04,1019,None,None,78,1.78,None,96,overcast clouds
1631350800,2021-09-11 09:00:00 +0000 UTC,local,20.66,20.61,17.89,20.7,1019,None,None,70,1.8,None,96,overcast clouds
1631354400,2021-09-11 10:00:00 +0000 UTC,local,22.35,22.39,21.22,22.37,1019,None,None,67,1.84,None,98,overcast clouds
1631358000,2021-09-11 11:00:00 +0000 UTC,local,23.97,23.99,22.72,24.04,1018,None,None,60,1.81,None,95,overcast clouds
1631361600,2021-09-11 12:00:00 +0000 UTC,local,25.11,25.11,23.72,26.77,1017,None,None,55,1.37,None,43,scattered clouds
1631365200,2021-09-11 13:00:00 +0000 UTC,local,25.63,25.61,23.72,27.32,1017,None,None,52,0.99,None,63,broken clouds
1631368800,2021-09-11 14:00:00 +0000 UTC,local,26.44,26.44,22.72,27.01,1017,None,None,51,1.16,None,75,broken clouds
1631372400,2021-09-11 15:00:00 +0000 UTC,local,26.87,27.35,22.72,27.37,1016,None,None,51,0.78,None,41,scattered clouds
1631376000,2021-09-11 16:00:00 +0000 UTC,local,26.92,27.34,23.34,27.37,1016,None,None,50,1.31,None,20,few clouds
1631379600,2021-09-11 17:00:00 +0000 UTC,local,25.48,25.75,22.72,27.01,1015,None,None,64,1.99,None,9,sky is clear
1631383200,2021-09-11 18:00:00 +0000 UTC,local,24.51,24.82,23.72,25.57,1015,None,None,69,1.41,None,16,few clouds
1631386800,2021-09-11 19:00:00 +0000 UTC,local,23.23,23.54,20.72,23.68,1016,None,None,74,1.51,None,4,sky is clear
1631390400,2021-09-11 20:00:00 +0000 UTC,local,22.43,22.77,22.01,23.43,1016,None,None,78,1.51,None,9,sky is clear
1631394000,2021-09-11 21:00:00 +0000 UTC,local,22.15,22.43,19.72,22.88,1015,None,None,77,1.8,None,8,sky is clear
1631397600,2021-09-11 22:00:00 +0000 UTC,local,21.47,21.74,17.72,21.82,1015,None,None,79,2.07,None,12,few clouds
1631401200,2021-09-11 23:00:00 +0000 UTC,local,19.51,19.79,17.72,21.78,1014,None,None,87,1.99,None,18,few clouds
1631404800,2021-09-12 00:00:00 +0000 UTC,local,19.51,19.79,18.72,20.66,1014,None,None,87,1.94,None,27,scattered clouds
1631408400,2021-09-12 01:00:00 +0000 UTC,local,18.4,18.57,16.72,20.66,1013,None,None,87,1.91,None,35,scattered clouds
1631412000,2021-09-12 02:00:00 +0000 UTC,local,18.46,18.61,17.72,19.54,1013,None,None,86,2.04,None,94,overcast clouds
1631415600,2021-09-12 03:00:00 +0000 UTC,local,17.69,17.79,16.72,19.23,1013,None,None,87,1.96,None,86,overcast clouds
1631419200,2021-09-12 04:00:00 +0000 UTC,local,17.41,17.5,16.72,19.23,1013,None,None,88,1.95,None,85,overcast clouds
1631422800,2021-09-12 05:00:00 +0000 UTC,local,17.41,17.48,16.72,19.23,1013,None,None,87,1.82,None,81,broken clouds
1631426400,2021-09-12 06:00:00 +0000 UTC,local,20.27,20.23,17.72,20.7,1013,None,None,72,1.65,None,99,overcast clouds
1631430000,2021-09-12 07:00:00 +0000 UTC,local,19.89,19.95,17.88,20.15,1013,None,None,77,2.03,None,82,broken clouds
1631433600,2021-09-12 08:00:00 +0000 UTC,local,22.73,22.89,19.72,22.93,1013,None,None,70,1.7,None,96,overcast clouds
1631437200,2021-09-12 09:00:00 +0000 UTC,local,22.34,22.56,21.12,24.23,1013,None,None,74,1.25,None,90,overcast clouds
1631440800,2021-09-12 10:00:00 +0000 UTC,local,23.94,24.17,22.72,28.12,1014,None,None,68,2.11,None,98,overcast clouds
1631444400,2021-09-12 11:00:00 +0000 UTC,local,24.69,24.91,22.72,29.23,1013,None,None,65,2.5,None,99,overcast clouds
1631448000,2021-09-12 12:00:00 +0000 UTC,local,25.96,25.96,24.72,29.23,1012,None,None,61,2.92,None,99,overcast clouds
1631451600,2021-09-12 13:00:00 +0000 UTC,local,26.76,27.72,25.72,28.99,1012,None,None,59,2.81,None,99,overcast clouds
1631455200,2021-09-12 14:00:00 +0000 UTC,local,28.51,29.72,27.89,28.72,1012,None,None,56,2.55,None,100,overcast clouds
1631458800,2021-09-12 15:00:00 +0000 UTC,local,29.66,30.28,24.72,30.15,1011,None,None,48,2.22,None,84,broken clouds
1631462400,2021-09-12 16:00:00 +0000 UTC,local,24.99,25.19,24.72,29.23,1010,None,None,63,2.44,None,62,broken clouds
1631466000,2021-09-12 17:00:00 +0000 UTC,local,22.45,22.55,21.72,28.68,1010,None,None,69,2.76,None,91,overcast clouds
1631469600,2021-09-12 18:00:00 +0000 UTC,local,25.25,25.53,21.72,27.57,1010,None,None,65,2.4,None,96,overcast clouds
1631473200,2021-09-12 19:00:00 +0000 UTC,local,22.78,22.94,19.72,23.43,1010,None,None,70,1.93,None,94,overcast clouds
1631476800,2021-09-12 20:00:00 +0000 UTC,local,22.15,22.25,19.72,24.23,1010,None,None,70,1.22,None,69,broken clouds
1631480400,2021-09-12 21:00:00 +0000 UTC,local,21.66,21.81,19.72,22.32,1011,None,None,74,0.48,None,46,scattered clouds
1631484000,2021-09-12 22:00:00 +0000 UTC,local,20.59,20.74,18.72,21.77,1011,None,None,78,1.43,None,97,overcast clouds
1631487600,2021-09-12 23:00:00 +0000 UTC,local,20.56,20.66,18.72,21.22,1011,None,None,76,1.57,None,97,overcast clouds
1631491200,2021-09-13 00:00:00 +0000 UTC,local,20.52,20.61,18.72,20.7,1010,None,None,76,1.39,None,99,overcast clouds
1631494800,2021-09-13 01:00:00 +0000 UTC,local,20.4,20.58,17.72,20.7,1010,None,None,80,0.54,None,100,overcast clouds
1631498400,2021-09-13 02:00:00 +0000 UTC,local,19.98,20.17,18.12,20.15,1010,None,None,82,1.27,None,96,overcast clouds
1631502000,2021-09-13 03:00:00 +0000 UTC,local,19.39,19.55,17.57,19.59,1010,None,None,83,1.38,None,54,broken clouds
1631505600,2021-09-13 04:00:00 +0000 UTC,local,19.86,19.99,17.57,20.15,1010,None,None,80,1.44,None,84,broken clouds
1631509200,2021-09-13 05:00:00 +0000 UTC,local,19.92,20.06,17.01,20.15,1009,None,None,80,1.5,None,93,overcast clouds
1631512800,2021-09-13 06:00:00 +0000 UTC,local,19.92,20.06,17.01,20.15,1010,None,None,80,1.49,None,99,overcast clouds
1631516400,2021-09-13 07:00:00 +0000 UTC,local,19.98,20.2,17.01,20.15,1011,None,None,83,2.09,None,100,overcast clouds
1631520000,2021-09-13 08:00:00 +0000 UTC,local,19.06,19.32,18.34,19.72,1011,None,None,88,1.94,0.25,100,light rain
1631523600,2021-09-13 09:00:00 +0000 UTC,local,19.62,19.94,18.43,20.72,1011,None,None,88,1.97,0.11,100,light rain
1631527200,2021-09-13 10:00:00 +0000 UTC,local,20.38,20.69,20.01,22.72,1011,None,None,85,2.33,None,100,overcast clouds
1631530800,2021-09-13 11:00:00 +0000 UTC,local,22.07,22.24,21.21,23.12,1011,None,None,73,2.9,None,93,overcast clouds
1631534400,2021-09-13 12:00:00 +0000 UTC,local,22.95,23.29,22.23,23.72,1010,None,None,76,3.16,0.2,98,light rain
1631538000,2021-09-13 13:00:00 +0000 UTC,local,24.19,24.57,24.04,25.72,1010,None,None,73,4.06,0.4,97,light rain
1631541600,2021-09-13 14:00:00 +0000 UTC,local,25.69,25.96,23.87,26.72,1010,None,None,63,3.53,None,54,broken clouds
1631545200,2021-09-13 15:00:00 +0000 UTC,local,26.09,26.09,24.3,26.83,1009,None,None,59,4.09,None,82,broken clouds
1631548800,2021-09-13 16:00:00 +0000 UTC,local,24.41,24.73,23.42,25.72,1009,None,None,70,3.77,2.04,83,moderate rain
1631552400,2021-09-13 17:00:00 +0000 UTC,local,22.56,22.96,21.24,23.82,1009,None,None,80,2.24,2.2,70,moderate rain
1631556000,2021-09-13 18:00:00 +0000 UTC,local,22.38,22.76,19.79,22.72,1010,None,None,80,0.31,2.19,76,moderate rain
1631559600,2021-09-13 19:00:00 +0000 UTC,local,20.58,20.91,18.12,20.7,1010,None,None,85,0.98,4.99,98,heavy intensity rain
1631563200,2021-09-13 20:00:00 +0000 UTC,local,19.61,19.98,19.59,20.11,1009,None,None,90,0.77,5.25,100,heavy intensity rain
1631566800,2021-09-13 21:00:00 +0000 UTC,local,19.6,20.02,18.12,20.11,1009,None,None,92,0.91,5.13,100,heavy intensity rain
1631570400,2021-09-13 22:00:00 +0000 UTC,local,19.59,19.98,18.12,19.72,1010,None,None,91,1.27,3.79,100,moderate rain
1631574000,2021-09-13 23:00:00 +0000 UTC,local,19.04,19.38,18.12,19.55,1010,None,None,91,0.57,1.83,100,moderate rain
1631577600,2021-09-14 00:00:00 +0000 UTC,local,18.92,19.19,17.72,19.04,1010,None,None,89,1.39,0.7,97,light rain
1631581200,2021-09-14 01:00:00 +0000 UTC,local,18.89,19.11,17.57,19.04,1009,None,None,87,1.57,0.23,70,light rain
1631584800,2021-09-14 02:00:00 +0000 UTC,local,18.88,19.12,17.57,19.04,1010,None,None,88,1.77,None,73,broken clouds
1631588400,2021-09-14 03:00:00 +0000 UTC,local,18.38,18.62,17.01,18.48,1009,None,None,90,1.83,None,20,few clouds
1631592000,2021-09-14 04:00:00 +0000 UTC,local,18.34,18.55,17.01,18.48,1009,None,None,89,2.33,None,40,scattered clouds
1631595600,2021-09-14 05:00:00 +0000 UTC,local,18.34,18.53,17.01,18.48,1008,None,None,88,1.75,None,62,broken clouds
1631599200,2021-09-14 06:00:00 +0000 UTC,local,18.31,18.47,16.45,18.48,1008,None,None,87,1.46,None,77,broken clouds
1631602800,2021-09-14 07:00:00 +0000 UTC,local,17.84,18.0,15.9,17.93,1009,None,None,89,1.55,None,93,overcast clouds
1631606400,2021-09-14 08:00:00 +0000 UTC,local,20.12,20.35,18.9,20.15,1009,None,None,83,1.68,None,68,broken clouds
1631610000,2021-09-14 09:00:00 +0000 UTC,local,21.82,22.07,20.57,22.32,1010,None,None,77,1.14,None,84,broken clouds
1631613600,2021-09-14 10:00:00 +0000 UTC,local,21.97,22.18,21.12,23.43,1010,None,None,75,1.03,None,100,overcast clouds
1631617200,2021-09-14 11:00:00 +0000 UTC,local,22.4,22.68,21.68,22.88,1010,None,None,76,1.41,None,100,overcast clouds
1631620800,2021-09-14 12:00:00 +0000 UTC,local,23.03,23.32,22.57,23.72,1010,None,None,74,1.52,None,100,overcast clouds
1631624400,2021-09-14 13:00:00 +0000 UTC,local,23.52,23.83,22.79,23.99,1008,None,None,73,1.83,None,98,overcast clouds
1631628000,2021-09-14 14:00:00 +0000 UTC,local,22.92,23.2,22.72,23.68,1008,None,None,74,1.92,0.13,100,light rain
1631631600,2021-09-14 15:00:00 +0000 UTC,local,23.08,23.35,18.9,24.23,1008,None,None,73,1.47,0.21,100,light rain
1631635200,2021-09-14 16:00:00 +0000 UTC,local,21.86,22.03,18.43,23.12,1009,None,None,74,0.81,0.48,100,light rain
1631638800,2021-09-14 17:00:00 +0000 UTC,local,20.3,20.53,17.23,22.01,1009,None,None,82,1.37,0.63,98,light rain
1631642400,2021-09-14 18:00:00 +0000 UTC,local,19.87,20.18,17.88,21.45,1010,None,None,87,2.16,0.61,96,light rain
1631646000,2021-09-14 19:00:00 +0000 UTC,local,18.91,19.21,17.23,19.79,1010,None,None,90,2.24,2.07,99,moderate rain
1631649600,2021-09-14 20:00:00 +0000 UTC,local,18.36,18.6,17.23,19.23,1010,None,None,90,1.76,1.34,99,moderate rain
1631653200,2021-09-14 21:00:00 +0000 UTC,local,18.83,19.09,17.72,19.04,1011,None,None,89,0.83,1.4,98,moderate rain
1631656800,2021-09-14 22:00:00 +0000 UTC,local,18.83,19.12,17.72,19.04,1011,None,None,90,0.82,1.95,100,moderate rain
1631660400,2021-09-14 23:00:00 +0000 UTC,local,18.37,18.64,17.23,18.68,1011,None,None,91,1.24,2.17,100,moderate rain
1631664000,2021-09-15 00:00:00 +0000 UTC,local,18.34,18.58,17.23,18.48,1011,None,None,90,2.06,1.66,100,moderate rain
1631667600,2021-09-15 01:00:00 +0000 UTC,local,18.82,19.08,17.23,19.04,1012,None,None,89,1.75,1.08,100,moderate rain
1631671200,2021-09-15 02:00:00 +0000 UTC,local,18.34,18.55,17.23,18.48,1012,None,None,89,1.41,0.41,100,light rain
1631674800,2021-09-15 03:00:00 +0000 UTC,local,17.87,18.09,17.23,18.12,1012,None,None,91,1.85,0.21,100,light rain
1631678400,2021-09-15 04:00:00 +0000 UTC,local,17.87,18.09,17.23,17.93,1012,None,None,91,1.86,0.2,100,light rain
1631682000,2021-09-15 05:00:00 +0000 UTC,local,17.9,18.15,17.23,17.93,1012,None,None,92,1.54,0.16,100,light rain
1631685600,2021-09-15 06:00:00 +0000 UTC,local,17.87,18.14,17.23,17.93,1013,None,None,93,1.25,None,100,overcast clouds
1631689200,2021-09-15 07:00:00 +0000 UTC,local,17.87,18.14,17.23,17.93,1013,None,None,93,0.92,0.59,87,light rain
1631692800,2021-09-15 08:00:00 +0000 UTC,local,19.0,19.33,17.79,19.72,1014,None,None,91,0.47,0.57,79,light rain
1631696400,2021-09-15 09:00:00 +0000 UTC,local,20.05,20.38,17.79,20.72,1014,None,None,87,0.17,0.54,87,light rain
1631700000,2021-09-15 10:00:00 +0000 UTC,local,20.68,21.02,18.9,21.72,1015,None,None,85,1.05,0.26,97,light rain
1631703600,2021-09-15 11:00:00 +0000 UTC,local,21.87,22.2,21.12,22.88,1015,None,None,80,1.56,0.12,83,light rain
1631707200,2021-09-15 12:00:00 +0000 UTC,local,21.91,22.17,20.72,24.54,1015,None,None,77,1.78,0.1,66,light rain
1631710800,2021-09-15 13:00:00 +0000 UTC,local,22.81,23.16,20.57,25.1,1015,None,None,77,1.38,None,61,broken clouds
1631714400,2021-09-15 14:00:00 +0000 UTC,local,22.67,22.92,20.01,24.23,1016,None,None,74,1.19,None,46,scattered clouds
1631718000,2021-09-15 15:00:00 +0000 UTC,local,23.75,24.03,21.72,25.34,1015,None,None,71,1.69,None,56,broken clouds
1631721600,2021-09-15 16:00:00 +0000 UTC,local,23.89,24.19,22.72,24.04,1015,None,None,71,2.49,None,23,few clouds
1631725200,2021-09-15 17:00:00 +0000 UTC,local,23.89,24.19,22.72,24.04,1015,None,None,71,2.45,0.19,33,light rain
1631728800,2021-09-15 18:00:00 +0000 UTC,local,23.3,23.64,21.72,23.48,1016,None,None,75,1.14,None,36,scattered clouds
1631732400,2021-09-15 19:00:00 +0000 UTC,local,20.89,21.36,20.57,21.78,1016,None,None,89,1.03,None,19,few clouds
1631736000,2021-09-15 20:00:00 +0000 UTC,local,20.32,20.76,19.72,21.21,1017,None,None,90,1.26,None,17,few clouds
1631739600,2021-09-15 21:00:00 +0000 UTC,local,20.51,20.89,18.72,20.7,1017,None,None,87,1.13,None,10,sky is clear
1631743200,2021-09-15 22:00:00 +0000 UTC,local,19.99,20.37,18.72,20.15,1018,None,None,89,1.27,None,7,sky is clear
1631746800,2021-09-15 23:00:00 +0000 UTC,local,19.39,19.71,17.72,19.59,1018,None,None,89,1.6,None,7,sky is clear
1631750400,2021-09-16 00:00:00 +0000 UTC,local,18.88,19.2,17.57,19.04,1018,None,None,91,1.73,None,2,sky is clear
1631754000,2021-09-16 01:00:00 +0000 UTC,local,18.8,19.11,16.72,19.04,1018,None,None,91,1.65,None,0,sky is clear
1631757600,2021-09-16 02:00:00 +0000 UTC,local,18.2,18.48,15.72,18.48,1018,None,None,92,1.59,None,0,sky is clear
1631761200,2021-09-16 03:00:00 +0000 UTC,local,17.14,17.31,14.72,17.57,1018,None,None,92,1.65,None,1,sky is clear
1631764800,2021-09-16 04:00:00 +0000 UTC,local,17.21,17.39,15.72,17.37,1018,None,None,92,1.72,None,1,sky is clear
1631768400,2021-09-16 05:00:00 +0000 UTC,local,17.14,17.31,14.72,17.37,1018,None,None,92,1.73,None,8,sky is clear
1631772000,2021-09-16 06:00:00 +0000 UTC,local,17.14,17.21,14.72,17.37,1018,None,None,88,1.72,None,11,few clouds
1631775600,2021-09-16 07:00:00 +0000 UTC,local,17.36,17.48,16.68,17.37,1019,None,None,89,2.06,None,3,sky is clear
1631779200,2021-09-16 08:00:00 +0000 UTC,local,19.71,19.88,16.68,20.15,1019,None,None,82,1.75,None,1,sky is clear
1631782800,2021-09-16 09:00:00 +0000 UTC,local,20.71,20.93,17.33,21.26,1019,None,None,80,1.22,None,1,sky is clear
1631786400,2021-09-16 10:00:00 +0000 UTC,local,21.84,22.09,18.44,22.37,1019,None,None,77,0.49,None,0,sky is clear
1631790000,2021-09-16 11:00:00 +0000 UTC,local,23.14,23.42,19.72,23.99,1019,None,None,73,0.22,None,0,sky is clear
1631793600,2021-09-16 12:00:00 +0000 UTC,local,24.76,25.09,20.72,25.66,1019,None,None,69,0.81,None,14,few clouds
1631797200,2021-09-16 13:00:00 +0000 UTC,local,25.38,25.64,21.72,26.77,1019,None,None,64,1.54,None,40,scattered clouds
1631800800,2021-09-16 14:00:00 +0000 UTC,local,25.76,26.11,21.68,27.57,1018,None,None,66,2.45,None,36,scattered clouds
1631804400,2021-09-16 15:00:00 +0000 UTC,local,25.73,26.11,21.72,27.01,1018,None,None,67,3.23,None,5,sky is clear
1631808000,2021-09-16 16:00:00 +0000 UTC,local,25.23,25.56,21.72,26.45,1018,None,None,67,3.64,None,8,sky is clear
1631811600,2021-09-16 17:00:00 +0000 UTC,local,24.6,24.89,20.72,25.9,1018,None,None,68,3.58,None,4,sky is clear
1631815200,2021-09-16 18:00:00 +0000 UTC,local,23.06,23.25,19.72,24.79,1018,None,None,70,2.71,None,2,sky is clear
1631818800,2021-09-16 19:00:00 +0000 UTC,local,21.65,21.88,18.72,21.82,1019,None,None,77,2.38,None,2,sky is clear
1631822400,2021-09-16 20:00:00 +0000 UTC,local,20.45,20.69,18.34,21.45,1019,None,None,82,1.85,None,1,sky is clear
1631826000,2021-09-16 21:00:00 +0000 UTC,local,19.94,20.18,17.79,20.34,1019,None,None,84,1.49,None,0,sky is clear
1631829600,2021-09-16 22:00:00 +0000 UTC,local,18.81,19.02,16.72,19.23,1019,None,None,87,1.33,None,0,sky is clear
1631833200,2021-09-16 23:00:00 +0000 UTC,local,18.31,18.52,16.68,18.68,1019,None,None,89,1.12,None,0,sky is clear
1631836800,2021-09-17 00:00:00 +0000 UTC,local,17.78,17.99,16.68,17.93,1019,None,None,91,0.77,None,39,scattered clouds
1631840400,2021-09-17 01:00:00 +0000 UTC,local,17.66,17.88,15.72,17.93,1019,None,None,92,0.55,None,56,broken clouds
1631844000,2021-09-17 02:00:00 +0000 UTC,local,17.11,17.28,14.72,17.37,1018,None,None,92,0.51,None,100,overcast clouds
1631847600,2021-09-17 03:00:00 +0000 UTC,local,16.64,16.76,14.72,16.82,1018,None,None,92,0.64,None,100,overcast clouds
